met_2,met_3,met_4,met_5,met_6,met_7,met_8,met_9,met_10,met_11,met_12
17.62452751273692,17.1681543388243,16.122909494993674,16.20940452296033,15.885537408146815,15.84166989982401,15.708562285784131,16.0299861051517,15.52950654899908,15.576683674395653,16.980995436989847
17.691889470410967,17.12200495586359,16.092159196057708,16.17124706395405,15.784498175502701,16.52797316714266,15.806760563250005,15.73917495635156,15.666124835817543,15.456917099663107,15.560806716821867
17.667362805334076,17.20329476615267,16.03101717664322,16.265790136599907,15.628216846278448,15.729429769839106,15.837759664867221,15.780452301780448,15.693602338320026,15.587617637267853,15.499398959784525
17.660823378510997,17.16345898202886,16.17637043231509,16.142739425359807,15.736543913059108,16.22001485111332,15.62249919138243,15.730893190985071,15.79337709253589,15.509793246410089,16.48279417524969
17.62298762299955,17.213751728388164,16.08991799167843,16.159896590660015,15.769643477301631,15.98820547266139,15.522924486641202,15.579670420143232,15.833478263471873,17.05560664255556,15.613288612613069
17.60749296229896,17.23704552630228,16.09070037665167,16.265474130146035,15.778284668724977,15.341348023586058,15.623330761138549,15.920011289357358,15.531626311359489,15.32803601192236,15.506796179324764
17.67232315108739,17.160163291360238,16.008624579461777,16.160629303587452,15.86772816752603,15.75949194573581,18.484736747505387,15.462566835047864,15.651563752207176,15.626000231679507,15.683987360649162
17.67325799178583,17.1858756361422,16.087088351514396,16.200533061944817,15.818464095042058,15.814010586783434,15.717545947806782,16.264757601158024,16.090457014203576,15.576358302741278,15.706371633347649
17.62840729122156,17.207488205836867,16.10336892244461,16.24195760455575,15.846055644763085,15.808071832004625,15.500564747914547,15.646524867619627,15.729189898436557,15.614045480083542,15.551899560485152
17.649156469675745,17.15326140102428,16.081881432070805,16.296498495500934,15.807523865999713,15.759560813610701,15.602319681452098,15.693204132386757,15.530176533321125,15.715104551587295,15.462834731953459
17.6860754761879,17.177123266185,16.018177089240105,16.209273664922634,15.774829526539195,15.865938312533109,15.506262035304935,15.63787697326506,15.454146324234777,16.000061063606715,15.655063415793368
17.63848882921966,17.187840398164028,16.135337269462394,16.206031431931077,15.797506253063847,15.755247331242767,15.532455816143456,15.681556058088134,16.105353095370273,15.563103497124803,15.65494866094245
17.60811648918247,17.217317025477634,16.190889583302358,16.182487280304787,15.789369817781582,15.843544482554497,15.43986169906958,15.572193834754186,15.59499718954091,15.533967268699083,15.866334441107332
17.65277635770682,17.150749713452846,16.107034805069365,16.194437828925803,15.83589697012566,16.086614095318417,15.710265461394146,15.645552637120472,15.90439583264563,15.446592760700636,15.681996387922606
17.62451813935767,17.126025238701672,15.978769078160813,16.169159869051867,15.747504498847356,15.737221171612722,15.672681869930036,15.555032505095085,15.640248415092806,15.951782922397106,15.620046793945196
17.628159157166596,17.163510295256078,16.121003902080812,16.21487017140864,15.647664221961932,15.840255320865337,15.72786626838923,15.678435147712591,15.766227204697438,15.496516016229398,15.579347460675585
17.6206458904342,17.158051175165557,16.182054886722344,16.174645462228092,15.755981525169188,15.832925328440087,15.699196677752273,15.516264330435591,15.589362968721913,15.67134754110368,15.884951805020023
17.61195460800404,17.18652807015126,16.11754098311358,16.124190819334032,15.881824451560385,15.881837634808369,15.534718124815386,15.656623895038582,15.760732827068438,15.589648435055373,15.5500829759692
17.694248638575814,17.13951735791358,16.03240728218968,16.04817184781823,15.797749316230858,15.746145512201034,15.598297519549064,15.504962695566821,15.573586932522195,15.759547763219924,15.718770858230618
17.673465891727677,17.150173957570644,16.055120612950763,16.199114417474803,15.808977259818738,15.805182107928864,15.898916759453632,15.61376956038745,15.780662366651551,15.457470803525972,15.58411875474154
17.67382835320935,17.134604047208,16.17707376514889,16.133078940717304,15.701734277537946,15.847724231092611,15.537207201541275,15.941378399527967,15.443150396955224,15.465167218582323,15.49974066875194
17.629403549798912,17.093368942134585,16.100700100120076,16.207837507549588,15.790360615675128,15.829843307207266,15.691916240478438,15.615990728770491,15.60176828567837,15.760314924788268,16.139848264366513
17.607143274152147,17.223860257526695,16.079409269664175,16.184148298700375,15.861303320600822,15.808922618154163,15.555671702764617,15.751741844266723,15.614820433693874,15.644813308837618,16.052664237385788
17.618516996888214,17.22496227248384,16.023913806482657,16.361317202965115,15.854131385019258,15.733757107592384,15.463189005835694,15.514358966930969,15.571144613553322,15.437937937610155,15.611411578934808
17.63232125734988,17.20226712173426,16.067314225437627,16.16627542148326,15.768554933498983,15.738887481681221,15.686352322050052,15.557112857134106,15.547646797025283,15.553598028334495,15.652394390591196
17.65430067258926,17.2445515533442,16.128685388741015,16.100630132443435,15.79016794876485,15.87810216820709,15.600017435236795,16.215644714168462,15.458187160427483,15.723121917290268,16.053901138948987
17.654478646399422,17.200115167961354,16.155657857282776,16.173287007828876,15.76054876377681,15.83624670627469,15.617625216379821,15.5165161876852,15.775277249905256,17.768265222556938,15.796705631033067
17.655336006978185,17.223671403769398,16.058988194417413,16.203691252000407,15.784254681813517,15.826798817680244,15.992419622289367,15.485463925131365,16.10822178444241,15.832305631917725,15.779530792790217
17.652475565022964,17.136714036571252,16.009032264089193,16.267958848509494,15.80490124460075,15.759716803214136,15.805961708587185,15.623671513666327,15.59323865677125,15.571903059947914,15.744569594655283
17.684783670375037,17.179344670875373,16.067927788000425,16.22237128714606,15.811102472282625,15.886552374444065,15.520921268292401,15.738375041288815,16.182977380303974,15.673309412680236,15.571585767954396
17.682413402868104,17.18995764229839,15.971209291494931,16.182167045902094,15.67842480864417,16.49068474826535,16.233852656499014,15.89069984472609,15.612085453074023,15.671862704276565,15.946571198831696
17.67024608114822,17.222286743575783,16.16328582200533,16.15513640031091,15.910671693984327,15.922822197392644,15.65645929522215,15.598545951088333,15.49562238124625,15.470415536804143,16.1605374404792
17.669262175526576,17.122442447766495,16.105013126007023,16.22066198303044,15.826476544445162,15.868931010678486,15.59910625779945,15.925627026957812,16.086849238421888,15.70777919044961,15.526623805923034
17.639109836302083,17.207827419393276,16.15654344956385,16.21982832432575,15.764977027156698,15.854286018118142,16.224304911165678,15.579750586819724,15.510950709284687,15.49771628475579,15.696988236734436
17.686203728229216,17.11368413133907,16.063503620366276,16.265055376676923,15.751719214690654,15.893065659020127,15.48455569463329,15.518488757413007,15.649371548079918,15.68995807767806,15.597167693094601
17.614415493197953,17.09537851282815,16.016640738284956,16.177410803632217,15.707059538878845,15.795130277478723,15.661576120563456,15.642596909779332,15.702728499858685,15.4995600146285,15.66948349627203
17.65583798449904,17.22565578534238,16.066200365013255,16.181806067147377,15.809169323499134,15.847158373240278,15.429897084824965,15.827170460092645,15.460127670070674,15.633649711077386,15.748407227864195
17.662367614620027,17.132852116600795,16.029175019045795,16.242189094252517,15.827719333132379,15.681621438057483,15.64283492972419,16.487148166935846,15.493914959389867,16.223218640289783,15.672915221608907
17.712768903226227,17.171720147388147,16.094322191807176,16.170981368945316,15.81662476539135,15.741280479978892,15.57839699751778,15.66137855579802,15.539901589736308,15.489234838909907,19.261892124854192
17.68469883668021,17.123642240619386,16.11305019139689,16.08803847003607,15.763556917227042,15.740337541380248,15.55279027313896,15.696425862335383,15.49635923181025,15.452123806964563,15.587367891142815
17.712317058139302,17.133495386161528,16.02717933660459,16.16960113918013,15.829514950414694,16.244423559345773,15.783668391156153,15.719007195636744,15.600270159514427,15.592699725082174,16.326156817523245
17.663163582691027,17.189793018923613,16.036288719875426,16.274262098474516,15.78337936449812,15.846609307954946,15.724126881354975,15.960653150787529,15.78064788284333,15.565352439475655,15.745767012474698
17.676840282199507,17.110712119358553,16.047619312589337,16.29443042733312,15.714837056079078,15.847855203568917,15.957989545293824,15.532873126105084,15.540044750657135,15.301961272790182,15.666461700073539
17.61819366754916,17.10362756775907,16.02722025245635,16.191115603121368,15.847751002794187,15.970410314773034,15.537700701827486,15.681743464629673,15.481159398861182,15.610976671250166,15.829687044397279
17.663409200268905,17.208211138849077,15.966301988378298,16.220174274861474,15.809947055089221,15.770879461679252,15.703478742374491,15.599775318704864,16.062124532173378,15.700085224980503,15.705661969575685
17.689858541699063,17.133419658707247,15.982644201081811,16.272288032124784,15.770577902968123,15.929096872865589,15.858833583842916,15.851524731607794,16.220708482523715,16.283242543607436,15.729350610292157
17.657159728769663,17.17456336910706,16.05690388650324,16.195614870449614,15.815243713615251,15.837051504298568,15.803266698347537,15.542555873359888,15.503313823794262,15.752061487220661,16.236953436918338
17.62000399266414,17.156190178206145,16.051309233734713,16.12466721980216,15.789058818745403,16.564695324062896,15.576587545823326,15.719409861678546,15.620799722088288,16.225011117789318,15.631611986699312
